trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
56,False,"{'a': 0.06, 'e': 0.5639051904523875}",25,0,-62.03854956117224,"{0: 21, 1: 1, 2: 0, 3: 2, 4: 1}",0
57,False,"{'a': 0.06, 'e': 0.5582661385478637}",20,0,-32.27635726179639,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
58,False,"{'a': 0.06, 'e': 0.5526834771623851}",20,12,7.835124602455581,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.06, 'e': 0.5471566423907612}",25,5,-44.190379217284594,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
60,False,"{'a': 0.06, 'e': 0.5416850759668536}",20,0,-89.04546741617047,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
61,False,"{'a': 0.06, 'e': 0.536268225207185}",20,0,-24.777456407228783,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
62,False,"{'a': 0.06, 'e': 0.5309055429551132}",20,0,-101.54806718330603,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
63,False,"{'a': 0.06, 'e': 0.525596487525562}",20,12,7.3944265024888765,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.06, 'e': 0.5203405226503064}",30,0,-47.530167337222345,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
65,False,"{'a': 0.06, 'e': 0.5151371174238033}",25,17,12.938243173363368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.06, 'e': 0.5099857462495653}",30,0,-40.47880463630415,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
67,False,"{'a': 0.06, 'e': 0.5048858887870696}",20,8,-5.153595952387904,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
68,False,"{'a': 0.06, 'e': 0.4998370298991989}",20,3,11.723445154528633,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.06, 'e': 0.49483865960020695}",30,0,-152.92855848855214,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 4}",0
70,False,"{'a': 0.06, 'e': 0.4898902730042049}",20,5,2.8136677219126867,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
71,False,"{'a': 0.06, 'e': 0.48499137027416284}",20,0,-60.82526314307596,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
72,False,"{'a': 0.06, 'e': 0.4801414565714212}",20,0,-81.13323357593934,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
73,False,"{'a': 0.06, 'e': 0.47534004200570695}",20,0,9.705539027171692,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
74,False,"{'a': 0.06, 'e': 0.4705866415856499}",20,0,10.32461984287783,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
75,False,"{'a': 0.06, 'e': 0.46588077516979337}",30,0,-106.2910545953026,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
76,False,"{'a': 0.06, 'e': 0.46122196741809546}",25,3,-17.788264672923145,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
77,False,"{'a': 0.06, 'e': 0.4566097477439145}",25,0,-35.04794714522127,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
78,False,"{'a': 0.06, 'e': 0.45204365026647536}",20,5,-19.740032522760327,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
79,False,"{'a': 0.06, 'e': 0.4475232137638106}",25,0,-113.0729336290717,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
80,False,"{'a': 0.06, 'e': 0.4430479816261725}",20,0,-16.48584772890939,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
81,False,"{'a': 0.06, 'e': 0.43861750180991077}",25,0,-14.409987033181062,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
82,False,"{'a': 0.06, 'e': 0.43423132679181164}",25,0,-38.12051897188802,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
83,False,"{'a': 0.06, 'e': 0.4298890135238935}",20,0,-79.41043031874837,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
84,False,"{'a': 0.06, 'e': 0.4255901233886546}",25,0,-56.35909731470882,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
85,False,"{'a': 0.06, 'e': 0.421334222154768}",20,0,-120.27925859023541,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
86,False,"{'a': 0.06, 'e': 0.41712087993322033}",25,0,-57.169679878262194,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
87,False,"{'a': 0.06, 'e': 0.41294967113388814}",30,7,-20.79471067275513,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
88,False,"{'a': 0.06, 'e': 0.40882017442254925}",20,0,-84.73010161298117,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
89,False,"{'a': 0.06, 'e': 0.4047319726783238}",20,0,-38.44327957577868,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
90,False,"{'a': 0.06, 'e': 0.40068465295154054}",20,7,-13.143644144556273,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
91,False,"{'a': 0.06, 'e': 0.3966778064220251}",20,0,-49.88182755955187,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
92,False,"{'a': 0.06, 'e': 0.39271102835780486}",20,4,0.2422860990561697,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
93,False,"{'a': 0.06, 'e': 0.3887839180742268}",20,12,14.99612559283495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.06, 'e': 0.38489607889348454}",25,4,-21.39590282157977,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
95,False,"{'a': 0.06, 'e': 0.38104711810454966}",20,0,-48.10321039813002,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
96,False,"{'a': 0.06, 'e': 0.37723664692350417}",25,8,9.179620693824596,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
97,False,"{'a': 0.06, 'e': 0.37346428045426916}",20,9,19.657617932563433,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.06, 'e': 0.36972963764972644}",30,6,5.095726328139319,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
99,False,"{'a': 0.06, 'e': 0.3660323412732292}",20,9,20.040964725364482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.06, 'e': 0.3623720178604969}",20,4,-14.371035855046623,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
101,False,"{'a': 0.06, 'e': 0.3587482976818919}",30,0,-35.123391348695044,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
102,False,"{'a': 0.06, 'e': 0.355160814705073}",20,11,-19.158649634710073,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
103,False,"{'a': 0.06, 'e': 0.35160920655802225}",20,1,-60.97757402592328,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
104,False,"{'a': 0.06, 'e': 0.348093114492442}",25,12,-0.6972738379493557,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.06, 'e': 0.3446121833475176}",20,11,18.633816465386634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.06, 'e': 0.34116606151404244}",20,0,-28.55962734746371,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
107,False,"{'a': 0.06, 'e': 0.337754400898902}",25,0,-86.40629389885345,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
108,False,"{'a': 0.06, 'e': 0.334376856889913}",25,0,-22.04402990853872,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
109,False,"{'a': 0.06, 'e': 0.33103308832101386}",30,8,34.59004928581684,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.06, 'e': 0.3277227574378037}",25,2,22.569944815971024,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.06, 'e': 0.3244455298634257}",30,14,-18.82347754760505,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
112,False,"{'a': 0.06, 'e': 0.3212010745647914}",25,0,-52.52688385256944,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",1
113,False,"{'a': 0.06, 'e': 0.3179890638191435}",20,0,-29.828832424269883,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
114,False,"{'a': 0.06, 'e': 0.31480917318095203}",25,12,-116.66041110301416,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 3}",1
115,False,"{'a': 0.06, 'e': 0.3116610814491425}",30,4,-57.707074067281916,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 1}",1
116,False,"{'a': 0.06, 'e': 0.30854447063465107}",25,10,-22.4274952604537,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
117,False,"{'a': 0.06, 'e': 0.3054590259283046}",25,3,-35.39452115174967,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
118,False,"{'a': 0.06, 'e': 0.30240443566902153}",25,0,-53.53519267688294,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 1}",0
119,False,"{'a': 0.06, 'e': 0.2993803913123313}",30,17,22.555145460249157,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.06, 'e': 0.296386587399208}",25,18,13.7576292906287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.06, 'e': 0.2934227215252159}",25,13,9.609089792353856,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
122,False,"{'a': 0.06, 'e': 0.29048849430996376}",20,11,-61.90499858606431,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
123,False,"{'a': 0.06, 'e': 0.2875836093668641}",25,1,3.323641659759507,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
124,False,"{'a': 0.06, 'e': 0.28470777327319546}",20,0,4.956396838924951,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
125,False,"{'a': 0.06, 'e': 0.2818606955404635}",35,15,-8.557647747479177,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
126,False,"{'a': 0.06, 'e': 0.27904208858505886}",25,11,21.4698364976801,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.06, 'e': 0.2762516676992083}",20,10,-4.507633064728079,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
128,False,"{'a': 0.06, 'e': 0.2734891510222162}",20,0,-13.236914054639975,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
129,False,"{'a': 0.06, 'e': 0.27075425951199406}",20,4,-3.699888033631467,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.06, 'e': 0.2680467169168741}",30,0,-6.039926125310305,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
131,False,"{'a': 0.06, 'e': 0.26536624974770534}",25,0,27.69921947592996,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
132,False,"{'a': 0.06, 'e': 0.2627125872502283}",25,6,-7.709527924327938,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 0}",1
133,False,"{'a': 0.06, 'e': 0.26008546137772603}",30,14,18.463781585467224,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.06, 'e': 0.25748460676394874}",20,0,17.559519756303082,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
135,False,"{'a': 0.06, 'e': 0.2549097606963093}",30,4,-9.899983834189404,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
136,False,"{'a': 0.06, 'e': 0.2523606630893462}",25,5,-42.401247255802765,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
137,False,"{'a': 0.06, 'e': 0.2498370564584527}",20,9,-67.40055073612558,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
138,False,"{'a': 0.06, 'e': 0.24733868589386818}",20,2,7.434572753013674,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
139,False,"{'a': 0.06, 'e': 0.24486529903492948}",25,13,11.317839946854887,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
140,False,"{'a': 0.06, 'e': 0.2424166460445802}",20,9,6.007609285941502,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.06, 'e': 0.2399924795841344}",20,0,-41.59251811090444,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
142,False,"{'a': 0.06, 'e': 0.23759255478829303}",20,11,6.434013180948716,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.06, 'e': 0.23521662924041012}",25,15,1.4183794068878788,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
144,False,"{'a': 0.06, 'e': 0.232864462948006}",30,19,6.537896690465485,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.06, 'e': 0.23053581831852593}",25,7,-17.0896493647324,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
146,False,"{'a': 0.06, 'e': 0.22823046013534068}",25,15,-2.914625802046396,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
147,False,"{'a': 0.06, 'e': 0.22594815553398728}",20,0,-27.090964784251984,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
148,False,"{'a': 0.06, 'e': 0.2236886739786474}",20,0,17.29337519057135,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
149,False,"{'a': 0.06, 'e': 0.22145178723886091}",20,0,-43.3139973237537,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
150,False,"{'a': 0.06, 'e': 0.2192372693664723}",25,11,-29.206553955179654,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 0.06, 'e': 0.21704489667280757}",20,7,22.697743321968154,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.06, 'e': 0.2148744477060795}",25,13,22.24090190486773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.06, 'e': 0.2127257032290187}",20,0,30.73558189909338,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,False,"{'a': 0.06, 'e': 0.21059844619672852}",25,9,-14.746809687650675,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
155,False,"{'a': 0.06, 'e': 0.20849246173476124}",20,3,16.484866739221683,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.06, 'e': 0.2064075371174136}",35,26,1.4868722867738873,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.06, 'e': 0.2043434617462395}",20,13,11.352990948189214,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.06, 'e': 0.2023000271287771}",25,10,9.550164444469303,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.06, 'e': 0.2002770268574893}",20,5,-51.50440749897526,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
160,False,"{'a': 0.06, 'e': 0.19827425658891443}",20,0,-64.77747153882942,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
161,False,"{'a': 0.06, 'e': 0.19629151402302528}",20,5,17.485929828499653,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.06, 'e': 0.19432859888279502}",20,0,19.288927435181126,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
163,False,"{'a': 0.06, 'e': 0.19238531289396707}",20,0,-48.69111296588761,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
164,False,"{'a': 0.06, 'e': 0.1904614597650274}",20,6,23.030622350938966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.06, 'e': 0.1885568451673771}",20,0,17.415157861899402,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
166,False,"{'a': 0.06, 'e': 0.18667127671570335}",25,15,-12.053987990375383,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
167,False,"{'a': 0.06, 'e': 0.1848045639485463}",25,4,20.873543322244362,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.06, 'e': 0.18295651830906084}",20,8,9.635339736740436,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.06, 'e': 0.18112695312597024}",20,0,-23.970731293391463,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
170,False,"{'a': 0.06, 'e': 0.17931568359471053}",25,14,-21.813961942669092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
171,False,"{'a': 0.06, 'e': 0.17752252675876343}",35,15,-36.64772174323847,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
172,False,"{'a': 0.06, 'e': 0.1757473014911758}",25,0,-23.128475400503078,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
173,False,"{'a': 0.06, 'e': 0.173989828476264}",20,14,1.6602574882627126,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.06, 'e': 0.1722499301915014}",25,16,-7.898878087508708,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
175,False,"{'a': 0.06, 'e': 0.17052743088958636}",25,6,23.746003877344748,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.06, 'e': 0.1688221565806905}",25,0,12.151309618847076,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
177,False,"{'a': 0.06, 'e': 0.1671339350148836}",20,7,18.34792176058629,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.06, 'e': 0.16546259566473476}",30,18,9.23347220891173,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.06, 'e': 0.16380796970808742}",20,3,-27.27792970314133,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
180,False,"{'a': 0.06, 'e': 0.16216989001100654}",20,9,11.32761759911832,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.06, 'e': 0.16054819111089647}",20,0,6.436600784364433,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
182,False,"{'a': 0.06, 'e': 0.1589427091997875}",25,11,-16.008576680653462,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
183,False,"{'a': 0.06, 'e': 0.15735328210778962}",25,0,-33.745566613368375,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
184,False,"{'a': 0.06, 'e': 0.15577974928671173}",20,0,-18.217297355818054,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
